energy_kev,energy_bin_start_kev,energy_bin_end_kev,ne_bin_0,ne_bin_1,ne_bin_2,ne_bin_3,ne_bin_4,ne_bin_5,ne_bin_6,ne_bin_7,ne_bin_8,ne_bin_9,ne_bin_10,ne_bin_11,ne_bin_12,ne_bin_13,ne_bin_14,ne_bin_15,ne_bin_16,ne_bin_17,ne_bin_18,ne_bin_19,ne_bin_20,ne_bin_21,ne_bin_22,ne_bin_23,ne_bin_24,ne_bin_25,ne_bin_26,ne_bin_27,ne_bin_28,ne_bin_29,ne_bin_30,ne_bin_31,ne_bin_32,ne_bin_33,ne_bin_34,ne_bin_35,ne_bin_36,ne_bin_37,ne_bin_38,ne_bin_39,ne_bin_40,ne_bin_41,ne_bin_42,ne_bin_43,ne_bin_44,ne_bin_45,ne_bin_46,ne_bin_47,ne_bin_48,ne_bin_49,ne_bin_50,ne_bin_51,ne_bin_52,ne_bin_53,ne_bin_54,ne_bin_55,ne_bin_56,ne_bin_57,ne_bin_58,ne_bin_59,ne_bin_60,ne_bin_61,ne_bin_62,ne_bin_63,ne_bin_64,ne_bin_65,ne_bin_66,ne_bin_67,ne_bin_68,ne_bin_69,ne_bin_70,ne_bin_71,ne_bin_72,ne_bin_73,ne_bin_74,ne_bin_75,ne_bin_76,ne_bin_77,ne_bin_78,ne_bin_79,ne_bin_80,ne_bin_81,ne_bin_82,ne_bin_83,ne_bin_84,ne_bin_85,ne_bin_86,ne_bin_87,ne_bin_88,ne_bin_89,ne_bin_90,ne_bin_91,ne_bin_92,ne_bin_93,ne_bin_94,ne_bin_95,ne_bin_96,ne_bin_97,ne_bin_98,ne_bin_99,ne_bin_100,ne_bin_101,ne_bin_102,ne_bin_103,ne_bin_104,ne_bin_105,ne_bin_106,ne_bin_107,ne_bin_108,ne_bin_109,ne_bin_110,ne_bin_111,ne_bin_112,ne_bin_113,ne_bin_114,ne_bin_115,ne_bin_116,ne_bin_117,ne_bin_118,ne_bin_119,ne_bin_120,ne_bin_121,ne_bin_122,ne_bin_123,ne_bin_124,ne_bin_125,ne_bin_126,ne_bin_127,ne_bin_128,ne_bin_129,ne_bin_130,ne_bin_131,ne_bin_132,ne_bin_133,ne_bin_134,ne_bin_135,ne_bin_136,ne_bin_137,ne_bin_138,ne_bin_139,ne_bin_140,ne_bin_141,ne_bin_142,ne_bin_143,ne_bin_144,ne_bin_145,ne_bin_146,ne_bin_147,ne_bin_148,ne_bin_149,ne_bin_150,ne_bin_151,ne_bin_152,ne_bin_153,ne_bin_154,ne_bin_155,ne_bin_156,ne_bin_157,ne_bin_158,ne_bin_159,ne_bin_160,ne_bin_161,ne_bin_162,ne_bin_163,ne_bin_164,ne_bin_165,ne_bin_166,ne_bin_167,ne_bin_168,ne_bin_169,ne_bin_170,ne_bin_171,ne_bin_172,ne_bin_173,ne_bin_174,ne_bin_175,ne_bin_176,ne_bin_177,ne_bin_178,ne_bin_179,ne_bin_180,ne_bin_181,ne_bin_182,ne_bin_183,ne_bin_184,ne_bin_185,ne_bin_186,ne_bin_187,ne_bin_188,ne_bin_189,ne_bin_190,ne_bin_191,ne_bin_192,ne_bin_193,ne_bin_194,ne_bin_195,ne_bin_196,ne_bin_197,ne_bin_198,ne_bin_199
2.25,2.2,2.3,0,0,0,0,0,0,0,0,0,0,0.000360144,0.00180072,0.00420168,0.0092437,0.0163265,0.0282113,0.0438175,0.0527011,0.0687875,0.0761104,0.0943577,0.0993998,0.0879952,0.0833133,0.0795918,0.0633854,0.0519808,0.0433373,0.0313325,0.0229292,0.0160864,0.00984394,0.00636255,0.00348139,0.00312125,0.00060024,0.000360144,0.000120048,0.00060024,0.000240096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.35,2.3,2.4,0,0,0,0,0,0,0,0,0.000119517,0.000239034,0.000358551,0.00119517,0.00239034,0.00645393,0.0119517,0.0229473,0.0280865,0.0449384,0.0613123,0.073264,0.0809131,0.0872475,0.0897574,0.0847377,0.0829449,0.0725469,0.062388,0.048763,0.0384845,0.0317916,0.0204374,0.0182861,0.00932234,0.00872475,0.00454165,0.00227083,0.00179276,0.000597586,0.000239034,0.000358551,0.000478069,0.000119517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.45,2.4,2.5,0,0,0,0,0,0,0,0,0,0.00011946,0.00011946,0.00107514,0.00155298,0.0041811,0.0077649,0.0146936,0.0259228,0.0395413,0.0501732,0.0630749,0.0750209,0.0796798,0.0889977,0.0885199,0.0864891,0.0708398,0.0653446,0.0562657,0.0526819,0.0333294,0.0265201,0.023892,0.0139768,0.0127822,0.00609246,0.0047784,0.0029865,0.00167244,0.00095568,0.0005973,0.00035838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.55,2.5,2.6,0,0,0,0,0,0,0,0.000122026,0,0,0.000122026,0.000366077,0.000366077,0.00219646,0.00305064,0.0111043,0.014155,0.0235509,0.0312386,0.0433191,0.057352,0.0696766,0.0746797,0.0852959,0.0878585,0.0839536,0.0777303,0.0644295,0.05723,0.0497865,0.0416107,0.033557,0.0242831,0.0198902,0.0147651,0.0112264,0.00695546,0.00378279,0.00231849,0.00207444,0.000854179,0.000366077,0.000244051,0.000366077,0.000122026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.65,2.6,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0.000867733,0.00111566,0.00396678,0.00557828,0.0105368,0.0183463,0.0266518,0.0364448,0.0490889,0.0655758,0.0728896,0.0762365,0.0830544,0.0809471,0.0754927,0.0726416,0.0628486,0.0581381,0.0426429,0.0392959,0.0330978,0.0239246,0.0198339,0.0141316,0.00607413,0.00669394,0.00570224,0.00297508,0.00223131,0.00123962,0.000371885,0.000743771,0.000619809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.75,2.7,2.8,0,0,0,0,0,0,0,0,0.000118835,0,0.000118835,0.000118835,0.000713012,0.00130719,0.00225787,0.00475342,0.00891266,0.0131907,0.0222222,0.0293523,0.0434938,0.0526441,0.0652406,0.0711824,0.0809269,0.077956,0.0730838,0.0773619,0.0704694,0.0603684,0.0520499,0.0446821,0.0377897,0.0300654,0.0210339,0.0174688,0.0128342,0.00986334,0.00641711,0.00439691,0.00297089,0.00142602,0.000831848,0.00154486,0.000356506,0.000118835,0.000118835,0.000237671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.85,2.8,2.9,0,0,0,0,0,0,0,0,0,0,0.000118977,0.000237954,0.000594884,0.000951814,0.00118977,0.00249851,0.00535396,0.00904224,0.0161808,0.0224866,0.0335515,0.040809,0.0534206,0.0637716,0.0660321,0.0703153,0.0751933,0.0744795,0.0730518,0.066508,0.06163,0.0531826,0.0452112,0.0371208,0.0330756,0.0253421,0.0192742,0.0166568,0.00892326,0.00832838,0.00582986,0.00297442,0.00190363,0.00202261,0.00107079,0.000594884,0.000594884,0.00035693,0,0,0,0.000118977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.95,2.9,3,0,0,0,0,0,0,0,0.000120555,0,0,0,0,0.000241109,0.000964436,0.00120555,0.0026522,0.00361664,0.00880048,0.0125377,0.0171187,0.0292948,0.0371308,0.043038,0.0567812,0.0640145,0.0649789,0.0704039,0.0681133,0.0723327,0.0749849,0.06088,0.0528029,0.047619,0.0443641,0.0414708,0.0303797,0.0238698,0.0174804,0.0139843,0.0116938,0.00831826,0.00675105,0.00433996,0.00168776,0.00192887,0.0013261,0.000843882,0.00120555,0.000361664,0.000120555,0.000120555,0,0.000120555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.05,3,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0.000368324,0.000245549,0.000736648,0.0014733,0.00233272,0.00736648,0.00761203,0.0139963,0.0205034,0.0298343,0.0365869,0.0449355,0.0586863,0.0650706,0.0658072,0.0685083,0.069736,0.0689994,0.0642112,0.0628607,0.0525476,0.0515654,0.0448128,0.0362185,0.0305709,0.0238183,0.0195212,0.0144874,0.0116636,0.00724371,0.00650706,0.00368324,0.00282382,0.00135052,0.00159607,0.000859423,0.000245549,0.000122775,0,0,0.000245549,0.000122775,0.000122775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.15,3.1,3.2,0,0,0,0,0,0,0,0,0,0,0,0.000239006,0.000239006,0.000119503,0.000478011,0.00119503,0.00203155,0.00370459,0.00633365,0.00979924,0.0144598,0.0252151,0.0310707,0.039675,0.0469646,0.0547323,0.0663241,0.063934,0.0709847,0.0628585,0.0671606,0.0598709,0.060827,0.0509082,0.0495937,0.0391969,0.0374044,0.0301147,0.0264101,0.020674,0.0149379,0.0121893,0.00872371,0.00513862,0.00513862,0.00394359,0.00298757,0.00143403,0.000956023,0.000717017,0.000239006,0.000358509,0.000239006,0.000239006,0.000119503,0.000119503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.25,3.2,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0.000121109,0.000242219,0.000605547,0.00108998,0.00108998,0.00339106,0.00448105,0.00968875,0.0129587,0.0185297,0.0247063,0.0351217,0.0396028,0.0489282,0.0544992,0.0572847,0.0632191,0.0725445,0.0661257,0.0637035,0.0614024,0.0582536,0.0506237,0.0450527,0.0445682,0.0348795,0.0291874,0.0228897,0.018772,0.0163498,0.0111421,0.00835655,0.00726656,0.00484437,0.00302773,0.00169553,0.00108998,0.000968875,0.000605547,0.000484437,0.000363328,0.000121109,0.000121109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.35,3.3,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0.00012054,0,0.00012054,0.00072324,0.00084378,0.0012054,0.00373674,0.00530376,0.00928158,0.0137416,0.0197686,0.0261572,0.0347155,0.0411041,0.0493009,0.0588235,0.0594262,0.0641273,0.0641273,0.0666586,0.0625603,0.0556895,0.0544841,0.0501446,0.0459257,0.0400193,0.0308582,0.0306172,0.0254339,0.0221794,0.0156702,0.0139826,0.0090405,0.00819672,0.00506268,0.00313404,0.0024108,0.00216972,0.0012054,0.00084378,0.00024108,0.00024108,0.00024108,0.00012054,0,0.00012054,0,0,0,0,0,0,0.00012054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.45,3.4,3.5,0,0,0,0,0,0,0,0,0,0,0,0.000122956,0,0.000122956,0.000614779,0.000737735,0.000860691,0.00184434,0.00221321,0.00368868,0.0063937,0.0100824,0.0142629,0.0247141,0.0259437,0.0336899,0.0447559,0.0459855,0.0515185,0.0569286,0.0677487,0.0662732,0.0611091,0.0614779,0.0565597,0.0510267,0.0504119,0.0430346,0.0402066,0.0329522,0.0319685,0.0247141,0.0213943,0.0162302,0.0122956,0.00737735,0.00872987,0.00651666,0.00553301,0.0030739,0.00159843,0.00135251,0.0011066,0.0011066,0.000491823,0.000245912,0.000245912,0.000245912,0.000245912,0.000122956,0,0.000122956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.55,3.5,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120192,0.000360577,0.00120192,0.00108173,0.00204327,0.00348558,0.00709135,0.00925481,0.0141827,0.021274,0.0262019,0.0296875,0.036899,0.0455529,0.046875,0.059976,0.0572115,0.0649038,0.059375,0.0653846,0.059976,0.0513221,0.0489183,0.0483173,0.0421875,0.0372596,0.0301683,0.0276442,0.0197115,0.0185096,0.015024,0.0134615,0.0122596,0.00649038,0.00372596,0.00348558,0.00216346,0.00144231,0.00228365,0.00120192,0.00120192,0.000480769,0.000360577,0,0.000120192,0.000120192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.65,3.6,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012012,0.00012012,0.00036036,0.0012012,0.000600601,0.00264264,0.00564565,0.00648649,0.00864865,0.0164565,0.015976,0.024024,0.0306306,0.0437237,0.0434835,0.0504505,0.0496096,0.0574174,0.0586186,0.0621021,0.0612613,0.0535736,0.0571772,0.048048,0.0468468,0.0401201,0.0385586,0.0306306,0.0295495,0.024024,0.0171772,0.0156156,0.0148949,0.00996997,0.00636637,0.00876877,0.00468468,0.0042042,0.00276276,0.00252252,0.00192192,0.00048048,0.000720721,0.000720721,0.00048048,0.00012012,0.00024024,0.00012012,0,0.00012012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.75,3.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119289,0.000119289,0.000119289,0.000119289,0.000835023,0.000954312,0.00286294,0.00417512,0.00405583,0.00906597,0.0112132,0.0175355,0.0257664,0.02684,0.0316116,0.0356674,0.0460456,0.0535608,0.0539186,0.0574973,0.0553501,0.0579745,0.0611953,0.055708,0.047477,0.0461649,0.0447334,0.0372182,0.0353096,0.0254086,0.0301801,0.0257664,0.0196827,0.0158654,0.0146726,0.00918526,0.00823094,0.00715734,0.00632232,0.0032208,0.00202791,0.00274365,0.00155076,0.00119289,0.0010736,0.000596445,0.000835023,0.000477156,0.000238578,0.000119289,0.000119289,0,0,0.000119289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.85,3.8,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0.00011989,0,0,0.000239779,0.000239779,0.000479559,0.000839228,0.00131879,0.0034768,0.00515526,0.00827239,0.0116293,0.0136674,0.0202614,0.026136,0.0310514,0.0345282,0.040163,0.0436399,0.0533509,0.0528714,0.0586261,0.058746,0.0592255,0.0527515,0.0535907,0.0526316,0.045678,0.0407625,0.0387244,0.03261,0.0297326,0.0221796,0.0203812,0.0183431,0.0161851,0.0137873,0.00755305,0.00803261,0.00551493,0.00551493,0.00323702,0.00239779,0.00131879,0.00203812,0.00107901,0.000719338,0.000599449,0.000359669,0,0,0,0.00011989,0,0,0.00011989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.95,3.9,4,0,0,0,0,0,0,0,0,0,0,0,0,0.000118357,0.000118357,0.000118357,0.000355072,0.000473429,0.000118357,0.000710143,0.00153864,0.001657,0.0024855,0.00461593,0.00840336,0.0100604,0.0142029,0.0196473,0.0221328,0.0284057,0.0377559,0.0394129,0.0459226,0.0484081,0.0533791,0.054681,0.0538525,0.055983,0.05764,0.051012,0.046396,0.0491182,0.0471062,0.0340869,0.038111,0.0321932,0.0241449,0.0226062,0.0168067,0.0168067,0.0127826,0.0107705,0.00816665,0.00757486,0.00544443,0.00343236,0.003314,0.00224879,0.00177536,0.000946858,0.00153864,0.000473429,0.000473429,0.000236714,0.000118357,0.000118357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.05,4,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120831,0.000362494,0.000845819,0.00120831,0.00205413,0.00314161,0.0042291,0.00737071,0.010754,0.0132914,0.0172789,0.0202997,0.0262204,0.0296037,0.0397535,0.0412035,0.0476075,0.0505075,0.05087,0.0542533,0.0555824,0.057999,0.0509908,0.0505075,0.0491783,0.0438618,0.0421701,0.038666,0.029362,0.0292412,0.0238038,0.0198163,0.0167956,0.0173997,0.0119623,0.00894152,0.00543741,0.00652489,0.00543741,0.00314161,0.00362494,0.00253746,0.00181247,0.000966651,0.000966651,0.000966651,0.000483325,0.000483325,0.000120831,0,0,0,0.000241663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.15,4.1,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239063,0.000478126,0.00143438,0.000717189,0.00239063,0.00310782,0.00561798,0.00956251,0.0106383,0.0129094,0.0194836,0.0212766,0.0279704,0.0344251,0.0395649,0.0450634,0.0453024,0.0509204,0.0552235,0.0559407,0.0560602,0.0516376,0.0498446,0.0459001,0.043629,0.043629,0.041836,0.0384891,0.0314368,0.0245039,0.0253407,0.0203203,0.017093,0.0157781,0.0111164,0.00932345,0.00729142,0.00549845,0.0041836,0.00442266,0.00286875,0.00203203,0.00167344,0.00107578,0.000717189,0.000597657,0.000717189,0.000119531,0.000239063,0,0.000119531,0.000119531,0,0,0,0,0.000119531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.25,4.2,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239206,0.000119603,0.000717618,0.000358809,0.00119603,0.00167444,0.00227246,0.0039469,0.00562134,0.0082526,0.0113623,0.0142327,0.0197345,0.0224853,0.0294223,0.0334888,0.0387513,0.0443727,0.048798,0.0521469,0.0528645,0.0533429,0.049396,0.049994,0.0514293,0.0468843,0.0449707,0.039469,0.0364789,0.0354025,0.0324124,0.0263126,0.0223657,0.0206913,0.0185385,0.0155484,0.0116015,0.0101662,0.0113623,0.00609975,0.00538213,0.00645856,0.00346848,0.00322928,0.00119603,0.00107643,0.000956823,0.00083722,0.000478412,0.00107643,0.000119603,0.000358809,0.000478412,0.000119603,0.000119603,0,0,0,0,0.000119603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
